"","Date","Country","City","co","humidity","no2","pm10","pressure","so2","temperature","wind-gust","wind-speed","dew","pm25","o3","wd","precipitation","wind gust","wind speed","THI","API"
"1199",2019-08-27,"AT","Salzburg",0.1,77,12.8,15,1018.3,2.1,20,3.6,2,16,NA,NA,NA,NA,NA,NA,66.712,15
"1200",2019-08-27,"AT","Vienna",0.1,73.2,7.8,25,1018.1,1.6,23.6,2.9,2,18.5,61,NA,NA,NA,NA,NA,72.0144,61
"1201",2019-08-28,"AT","Graz",0.1,75,9,29,1019.3,1.1,23.3,1.3,0.7,17.5,NA,NA,NA,NA,NA,NA,71.715,29
"1202",2019-08-28,"AT","Innsbruck",0.1,67,13.8,20,1017.5,1.6,20.5,3.2,1.2,14.5,NA,NA,NA,NA,NA,NA,66.887,20
"1203",2019-08-28,"AT","Linz",0.1,64.5,14.2,25,1022,1.1,24.8,1.9,1.1,16.5,59,NA,NA,NA,NA,NA,72.948,59
"1204",2019-08-28,"AT","Salzburg",0.1,77.4,15.1,20,1017.1,2.6,20.6,2.8,2.4,16.5,NA,NA,NA,NA,NA,NA,67.6788,20
"1205",2019-08-28,"AT","Vienna",0.1,68.7,9.2,25,1016.6,1.6,24.5,2.6,1.7,18,59,NA,NA,NA,NA,NA,72.9387,59
"1206",2019-08-29,"AT","Graz",0.1,80.5,8.7,30,1017.5,1.6,22,3,1,18.5,NA,NA,NA,NA,NA,NA,70.118,30
"1207",2019-08-29,"AT","Innsbruck",0.1,75,10.6,16,1017.7,NA,18.8,4.2,2,16,NA,NA,NA,NA,NA,NA,64.74,16
"1208",2019-08-29,"AT","Linz",0.1,70.5,11.9,17,1023.5,1.1,22.7,3.2,1.7,16,46,NA,NA,NA,NA,NA,70.4115,46
"1209",2019-08-29,"AT","Salzburg",0.1,82.5,15.6,19,1021,2.6,20,5.1,2.5,18,NA,NA,NA,NA,NA,NA,67.02,19
"1210",2019-08-29,"AT","Vienna",0.1,62.4,8.3,23,1016.6,1.6,24.1,3.2,1.8,17.5,57,NA,NA,NA,NA,NA,71.7328,57
"1211",2019-08-30,"AT","Graz",0.1,67.1,6.4,18,1021.7,1.1,22,5,1.2,16,NA,NA,NA,NA,NA,NA,69.0996,18
"1212",2019-08-30,"AT","Innsbruck",0.1,77,10.1,15,1021,1.1,18,1.7,1.5,15,NA,NA,NA,NA,NA,NA,63.572,15
"1213",2019-08-30,"AT","Linz",0.1,80,13.3,18,1026.8,1.1,20.8,1.3,1,18,53,NA,NA,NA,NA,NA,68.16,53
"1214",2019-08-30,"AT","Salzburg",0.1,80.5,13.3,15,1022.2,2.1,19.5,2.3,2.1,17,NA,NA,NA,NA,NA,NA,66.1055,15
"1215",2019-08-30,"AT","Vienna",0.1,64,6.7,10,1020,1.1,23.6,2.4,2,17,30,NA,NA,NA,NA,NA,71.168,30
"1216",2019-08-31,"AT","Graz",0.1,63.8,6.9,22,1020,1.6,23,4.5,1,16,NA,NA,NA,NA,NA,NA,70.2868,22
"1217",2019-08-31,"AT","Innsbruck",0.1,68,8.5,12,1016.6,1.1,18.8,4.7,2,14,NA,NA,NA,NA,NA,NA,64.432,12
"1218",2019-08-31,"AT","Linz",0.1,57.2,9.2,20,1021.2,1.1,24.3,2,1.5,16.5,57,NA,NA,NA,NA,NA,71.5028,57
"1219",2019-08-31,"AT","Salzburg",0.1,70.5,11.7,20,1017.5,3.1,22,2.6,2,16,NA,NA,NA,NA,NA,NA,69.358,20
"1220",2019-08-31,"AT","Vienna",0.1,62.2,8.7,20,1017.3,1.6,24.8,2.5,2,16,53,NA,NA,NA,NA,NA,72.7088,53
"1221",2019-09-01,"AT","Graz",0.1,72.3,5.5,21,1014.4,1.6,21.4,4.1,1.5,16.5,NA,NA,NA,NA,NA,NA,68.581,21
"1222",2019-09-01,"AT","Innsbruck",0.1,79,5.1,10,1013,1.1,16.6,4.3,1.2,14,NA,NA,NA,NA,NA,NA,61.418,10
"1223",2019-09-01,"AT","Linz",0.1,63.5,10.6,20,1017.3,1.3,22.5,1.5,1,16,53,NA,NA,NA,NA,NA,69.5435,53
"1224",2019-09-01,"AT","Salzburg",0.1,79.2,9,13,1014.5,2.1,19.5,4.4,3,15,NA,NA,NA,NA,NA,NA,66.0392,13
"1225",2019-09-01,"AT","Vienna",0.1,68.2,6.9,19,1011.4,1.1,23,5.7,2.8,17,53,NA,NA,NA,NA,NA,70.6652,53
"1226",2019-09-02,"AT","Graz",0.1,79.5,7.1,11,1017,1.1,18.9,1.6,0.8,16,NA,NA,NA,NA,NA,NA,65.0975,11
"1227",2019-09-02,"AT","Innsbruck",0.1,94.2,9.6,9,1017.4,1.1,13.8,8.2,2,14,NA,NA,NA,NA,NA,NA,56.8748,9.6
"1228",2019-09-02,"AT","Linz",0.1,88,9.6,12,1023.1,1.1,17.2,1,1,16,38,NA,NA,NA,NA,NA,62.624,38
"1229",2019-09-02,"AT","Salzburg",0.1,88,16.3,11,1021,2.1,15.6,7.5,2.8,13.5,NA,NA,NA,NA,NA,NA,59.936,16.3
"1230",2019-09-02,"AT","Vienna",0.1,82.4,5.5,8,1016.1,1.1,18.8,3.8,1.5,15,30,NA,NA,NA,NA,NA,65.0656,30
"1231",2019-09-03,"AT","Graz",0.1,57.6,4.6,10,1022.8,0.8,16,2,0.7,8.5,NA,NA,NA,NA,NA,NA,60.1216,10
"1232",2019-09-03,"AT","Innsbruck",0.1,82.7,9.2,11,1023.9,1.1,11.6,1.5,1.2,11,NA,NA,NA,NA,NA,NA,53.3644,11
"1233",2019-09-03,"AT","Linz",0.1,76,7.8,14,1028.7,1.1,15,3.7,2.5,12,46,NA,NA,NA,NA,NA,58.856,46
"1234",2019-09-03,"AT","Salzburg",0.1,76.2,11.9,10,1024.4,2.1,13.5,3.3,1.8,10,NA,NA,NA,NA,NA,NA,56.5142,11.9
"1235",2019-09-03,"AT","Vienna",0.1,67.5,5.5,10,1022.6,1.1,16.6,5.5,2.4,9,25,NA,NA,NA,NA,NA,61.165,25
"1236",2019-09-04,"AT","Graz",0.1,62,7.8,14,1021.5,1.6,16.7,5,1,9,NA,NA,NA,NA,NA,NA,61.186,14
"1237",2019-09-04,"AT","Innsbruck",0.1,74.5,9.6,14,1018.5,1.1,13.6,2.3,1,11,NA,NA,NA,NA,NA,NA,56.684,14
"1238",2019-09-04,"AT","Linz",0.1,67.7,10.6,12,1022.4,1.1,17.9,3,2,10.5,30,NA,NA,NA,NA,NA,63.0895,30
"1239",2019-09-04,"AT","Salzburg",0.1,74.5,14.2,13,1018.5,2.6,15.5,3,2.3,11,NA,NA,NA,NA,NA,NA,59.6195,14.2
"1240",2019-09-04,"AT","Vienna",0.1,54,9.2,11,1019.6,1.6,17.9,5,4.1,9,25,NA,NA,NA,NA,NA,62.61,25
"1241",2019-09-05,"AT","Graz",0.1,63.5,8.3,16,1015.9,1.1,19.4,2.5,1,11.5,NA,NA,NA,NA,NA,NA,65.095,16
"1242",2019-09-05,"AT","Innsbruck",0.1,88.5,13.8,17,1015.8,1.1,11,5.2,1.8,11,NA,NA,NA,NA,NA,NA,52.191,17
"1243",2019-09-05,"AT","Linz",0.1,69.2,11.7,14,1020.1,1.1,17.7,4.2,2.7,12,38,NA,NA,NA,NA,NA,62.8436,38
"1244",2019-09-05,"AT","Salzburg",0.1,84.5,13.3,18,1017.5,2.6,13,5.4,3.6,11.5,NA,NA,NA,NA,NA,NA,55.617,18
"1245",2019-09-05,"AT","Vienna",0.1,57.8,9.2,14,1014,1.1,20.1,5.3,2.5,11,30,NA,NA,NA,NA,NA,65.7746,30
"1246",2019-09-06,"AT","Graz",0.1,75.3,6.9,10,1020,0.6,15,1.1,1.8,12,NA,NA,NA,NA,NA,NA,58.8518,10
"1247",2019-09-06,"AT","Innsbruck",0.1,94.2,12.4,11,1021.2,1.1,9.1,2.2,0.7,10,NA,NA,NA,NA,NA,NA,48.6874,12.4
"1248",2019-09-06,"AT","Linz",0.1,74.5,8.7,16,1027.2,1.6,15.5,1.7,1.2,11.5,46,NA,NA,NA,NA,NA,59.6195,46
"1249",2019-09-06,"AT","Salzburg",0.1,86,14.2,12,1021.9,2.1,12.5,3.5,1.9,11.5,NA,NA,NA,NA,NA,NA,54.766,14.2
"1250",2019-09-06,"AT","Vienna",0.1,63.8,6.4,11,1019.9,1.1,17.7,6,1.5,12,30,NA,NA,NA,NA,NA,62.6654,30
"1251",2019-09-07,"AT","Graz",0.1,98.8,6,10,1016.7,0.6,13.8,1.1,1.2,13.5,NA,NA,NA,NA,NA,NA,56.8472,10
"1252",2019-09-07,"AT","Innsbruck",0.1,93.5,9,10,1018.9,NA,8.8,5.5,1.2,10.5,NA,NA,NA,NA,NA,NA,48.204,10
"1253",2019-09-07,"AT","Linz",0.1,84,7.4,9,1022.5,1.1,13.8,1.5,1.8,12,30,NA,NA,NA,NA,NA,56.936,30
"1254",2019-09-07,"AT","Salzburg",0.1,87,11.9,9,1019,1.6,12.2,4.5,2.5,10.5,NA,NA,NA,NA,NA,NA,54.246,11.9
"1255",2019-09-07,"AT","Vienna",0.1,87.4,6.4,9,1016.7,1.1,15,2.7,3.3,13.5,30,NA,NA,NA,NA,NA,58.9244,30
"1256",2019-09-08,"AT","Graz",0.1,99,4.6,7,1016.9,0.6,12.7,1.1,1.2,11.5,NA,NA,NA,NA,NA,NA,54.877,7
"1257",2019-09-08,"AT","Innsbruck",NA,94.2,8.7,8,1016.2,1.1,7,2.2,1,8,NA,NA,NA,NA,NA,NA,45.0292,8.7
"1258",2019-09-08,"AT","Linz",0.1,87.5,5.5,10,1020.3,1.3,13.8,1.5,1.5,11,34,NA,NA,NA,NA,NA,56.915,34
"1259",2019-09-08,"AT","Salzburg",0.1,90,8.7,7,1015,2.1,10.1,3.1,2.3,9,NA,NA,NA,NA,NA,NA,50.61,8.7
"1260",2019-09-08,"AT","Vienna",0.1,77.2,3.9,9,1015.1,1.1,15.8,2.4,3.3,12,30,NA,NA,NA,NA,NA,60.1208,30
"1261",2019-09-09,"AT","Graz",0.1,79,6.4,7,1012,0.6,13.3,2.6,1,9,NA,NA,NA,NA,NA,NA,56.171,7
"1262",2019-09-09,"AT","Innsbruck",0.1,89.5,9.6,8,1016,0.6,7.9,2.2,1,7.5,NA,NA,NA,NA,NA,NA,46.9025,9.6
"1263",2019-09-09,"AT","Linz",0.1,89.2,8.3,4,1018,0.8,11.1,3.7,3,10,13,NA,NA,NA,NA,NA,52.3364,13
"1264",2019-09-09,"AT","Salzburg",0.1,87,16.5,7,1015,1.1,8.8,16.4,2.3,8,NA,NA,NA,NA,NA,NA,48.568,16.5
"1265",2019-09-09,"AT","Vienna",0.1,73.2,4.2,3,1011.1,1.1,15.2,5.3,1.6,9,13,NA,NA,NA,NA,NA,59.1456,13
"1266",2019-09-10,"AT","Graz",0.1,77.5,8.7,12,1019,2.1,14.5,1.3,1.5,10.5,NA,NA,NA,NA,NA,NA,58.0775,12
"1267",2019-09-10,"AT","Innsbruck",0.1,74,9.2,10,1017,0.6,11.6,1.5,1.5,7.5,NA,NA,NA,NA,NA,NA,53.608,10
"1268",2019-09-10,"AT","Linz",0.1,73.7,10.1,11,1022,1.1,14.3,1.7,1,10.5,34,NA,NA,NA,NA,NA,57.7663,34
"1269",2019-09-10,"AT","Salzburg",0.1,80.2,13.3,11,1017,2.1,11.5,2.7,1.8,8.5,NA,NA,NA,NA,NA,NA,53.2742,13.3
"1270",2019-09-10,"AT","Vienna",0.1,71,7.4,7,1017.7,1.6,15,5,2.5,10.5,17,NA,NA,NA,NA,NA,58.826,17
"1271",2019-09-11,"AT","Graz",0.1,75.8,8.3,12,1023,1.1,16.2,3.1,0.7,11,NA,NA,NA,NA,NA,NA,60.7244,12
"1272",2019-09-11,"AT","Innsbruck",0.1,79,9.2,13,1021.6,0.6,12.6,2.7,1,9.5,NA,NA,NA,NA,NA,NA,55.058,13
"1273",2019-09-11,"AT","Linz",0.1,78.2,12.4,14,1027.3,1.6,15,1.2,1,12,38,NA,NA,NA,NA,NA,58.8692,38
"1274",2019-09-11,"AT","Salzburg",0.1,82,12.6,20,1024,2.6,14,4.2,1.5,11.5,NA,NA,NA,NA,NA,NA,57.272,20
"1275",2019-09-11,"AT","Vienna",0.1,70.2,10.1,10,1021.8,1.6,16.4,3.5,3.3,11,25,NA,NA,NA,NA,NA,60.924,25
"1276",2019-09-12,"AT","Graz",0.1,68.3,8.7,12,1029.5,1.1,17.5,2.3,1.2,10.5,NA,NA,NA,NA,NA,NA,62.5173,12
"1277",2019-09-12,"AT","Innsbruck",0.1,82,11,13,1030,0.6,13.6,0.7,1.5,12,NA,NA,NA,NA,NA,NA,56.624,13
"1278",2019-09-12,"AT","Linz",0.1,74.2,11,16,1034.8,1.1,15.8,2.9,1.5,11.5,46,NA,NA,NA,NA,NA,60.0788,46
"1279",2019-09-12,"AT","Salzburg",0.1,83.5,14.2,11,1031,2.6,14.5,4.2,2.8,12,NA,NA,NA,NA,NA,NA,58.0835,14.2
"1280",2019-09-12,"AT","Vienna",0.1,62.2,6,10,1028.4,1.6,18.6,2.5,5.4,11,30,NA,NA,NA,NA,NA,63.8924,30
"1281",2019-09-13,"AT","Graz",0.1,66.3,9.6,12,1030.4,1.6,19.4,6.7,1.2,12,NA,NA,NA,NA,NA,NA,65.235,12
"1282",2019-09-13,"AT","Innsbruck",0.1,81.2,10.1,13,1031.1,0.6,14.7,2.7,1.2,11.5,NA,NA,NA,NA,NA,NA,58.4036,13
"1283",2019-09-13,"AT","Linz",0.1,70,13.8,12,1035.3,1.1,18.6,2.2,1.2,14,34,NA,NA,NA,NA,NA,64.22,34
"1284",2019-09-13,"AT","Salzburg",0.1,80,13.8,12,1031,2.1,16.2,3.6,2.5,13,NA,NA,NA,NA,NA,NA,60.8,13.8
"1285",2019-09-13,"AT","Vienna",0.1,58.6,6.4,8,1028.5,1.1,21.4,6,4.3,13.5,17,NA,NA,NA,NA,NA,67.622,17
"1286",2019-09-14,"AT","Graz",0.1,71.8,6,12,1029.9,1.6,18,2.6,1,13,NA,NA,NA,NA,NA,NA,63.3848,12
"1287",2019-09-14,"AT","Innsbruck",0.1,82,9.2,14,1028.5,0.6,15.6,2,1,13.5,NA,NA,NA,NA,NA,NA,59.864,14
"1288",2019-09-14,"AT","Linz",0.1,72,6.9,11,1035,2.1,17.7,1.7,0.8,14,34,NA,NA,NA,NA,NA,62.936,34
"1289",2019-09-14,"AT","Salzburg",0.1,79.5,11,17,1029,1.6,16.5,3.4,2,14,NA,NA,NA,NA,NA,NA,61.2695,17
"1290",2019-09-14,"AT","Vienna",0.1,62.2,4.6,8,1029.2,1.1,18.5,5,4,11,21,NA,NA,NA,NA,NA,63.7502,21
"1291",2019-09-15,"AT","Graz",0.1,79.1,4.2,13,1026,0.6,17.8,4,0.7,13,NA,NA,NA,NA,NA,NA,63.3294,13
"1292",2019-09-15,"AT","Innsbruck",0.1,77.5,7.8,14,1024,0.6,17,3,1,13.5,NA,NA,NA,NA,NA,NA,62.015,14
"1293",2019-09-15,"AT","Linz",0.1,75,9.2,11,1029.4,1.1,16.6,1.2,0.7,12.5,34,NA,NA,NA,NA,NA,61.33,34
"1294",2019-09-15,"AT","Salzburg",0.1,85,9.2,15,1025,1.6,15.5,2.4,1.4,15,NA,NA,NA,NA,NA,NA,59.735,15
"1295",2019-09-15,"AT","Vienna",0.1,63.6,7.4,10,1024.5,1.6,16.9,4.2,1.5,10,30,NA,NA,NA,NA,NA,61.51,30
"1296",2019-09-16,"AT","Graz",0.1,70.3,8.7,17,1018.8,1.1,20.3,2.5,1,14.5,NA,NA,NA,NA,NA,NA,66.7877,17
"1297",2019-09-16,"AT","Innsbruck",0.1,75,10.6,15,1019.2,0.6,16.5,3.2,1.2,13,NA,NA,NA,NA,NA,NA,61.175,15
"1298",2019-09-16,"AT","Linz",0.1,67,13.3,17,1023.7,1.1,20.1,2.5,1.7,14,50,NA,NA,NA,NA,NA,66.299,50
"1299",2019-09-16,"AT","Salzburg",0.1,79.6,15.1,15,1019.7,2.1,19,4.6,2.5,15,NA,NA,NA,NA,NA,NA,65.2616,15.1
"1300",2019-09-16,"AT","Vienna",0.1,64.5,8.7,13,1017.1,1.1,20.8,3.6,4.3,13,34,NA,NA,NA,NA,NA,67.168,34
"1301",2019-09-17,"AT","Graz",0.1,76.2,7.8,15,1016,0.6,19.1,4.1,1.2,15.5,NA,NA,NA,NA,NA,NA,65.2614,15
"1302",2019-09-17,"AT","Innsbruck",0.1,75,11,20,1014.5,0.6,15.1,2.5,1,12.5,NA,NA,NA,NA,NA,NA,59.005,20
"1303",2019-09-17,"AT","Linz",0.1,72.7,10.6,12,1020.9,3.6,16.8,3.2,2.7,13,34,NA,NA,NA,NA,NA,61.5848,34
"1304",2019-09-17,"AT","Salzburg",0.1,78.7,13.3,20,1017.5,1.6,17.2,7.1,3.8,14,NA,NA,NA,NA,NA,NA,62.3636,20
"1305",2019-09-17,"AT","Vienna",0.1,68,6.9,10,1014.3,1.1,18.5,8.3,5.6,12,25,NA,NA,NA,NA,NA,63.988,25
"1306",2019-09-18,"AT","Graz",0.1,67,6,14,1021.8,0.6,14.3,4,1.8,8,NA,NA,NA,NA,NA,NA,57.773,14
"1307",2019-09-18,"AT","Innsbruck",0.1,78.7,8.3,16,1018.6,0.6,11.9,6.1,2.8,8.5,NA,NA,NA,NA,NA,NA,53.9525,16
"1308",2019-09-18,"AT","Linz",0.1,59.7,8.3,9,1026.6,0.6,12.5,3,2,3.5,21,NA,NA,NA,NA,NA,55.2657,21
"1309",2019-09-18,"AT","Salzburg",0.1,63.6,14.7,11,1023,1.6,13.3,5.4,2.8,7,NA,NA,NA,NA,NA,NA,56.3404,14.7
"1310",2019-09-18,"AT","Vienna",0.1,48.8,4.6,8,1021.2,1.1,14.6,6.2,1,2,17,NA,NA,NA,NA,NA,58.1776,17
"1311",2019-09-19,"AT","Graz",0.1,69,6.2,15,1024.4,1.1,11.2,3.3,1.2,5.5,NA,NA,NA,NA,NA,NA,53.152,15
"1312",2019-09-19,"AT","Innsbruck",0.1,74,7.8,12,1023.4,NA,9.5,3.7,2,5,NA,NA,NA,NA,NA,NA,50.374,12
"1313",2019-09-19,"AT","Linz",0.1,59.5,10.1,10,1030.9,1.6,10.1,2.2,1.5,3,25,NA,NA,NA,NA,NA,51.9215,25
"1314",2019-09-19,"AT","Salzburg",0.1,65.2,16.5,16,1026,1.6,9.4,5,2.5,4,NA,NA,NA,NA,NA,NA,50.66,16.5
"1315",2019-09-19,"AT","Vienna",0.1,48.7,5.5,10,1025.2,1.1,12.2,6.5,3.7,2.5,21,NA,NA,NA,NA,NA,55.0886,21
"1316",2019-09-20,"AT","Graz",0.1,63.1,8.3,14,1026.9,0.8,10.2,1.1,1,4,NA,NA,NA,NA,NA,NA,51.9098,14
"1317",2019-09-20,"AT","Innsbruck",0.1,78.2,11.9,15,1025.9,0.6,9,2,1.2,5.5,NA,NA,NA,NA,NA,NA,49.3772,15
"1318",2019-09-20,"AT","Linz",0.1,58.2,12.4,11,1032.9,1.1,10.1,2,1,3,28,NA,NA,NA,NA,NA,51.9774,28
"1319",2019-09-20,"AT","Salzburg",0.1,73,15.6,16,1026,1.6,8.5,2.1,1.6,3.5,NA,NA,NA,NA,NA,NA,48.893,16
"1320",2019-09-20,"AT","Vienna",0.1,55.5,7.4,10,1027,1.1,11.1,5.2,2.8,3,25,NA,NA,NA,NA,NA,53.4485,25
"1321",2019-09-21,"AT","Graz",0.1,62,7.4,14,1025.3,0.8,11.6,5.1,1,4.5,NA,NA,NA,NA,NA,NA,53.944,14
"1322",2019-09-21,"AT","Innsbruck",0.1,65,10.6,13,1020.5,0.6,15.5,4,2.5,8.5,NA,NA,NA,NA,NA,NA,59.515,13
"1323",2019-09-21,"AT","Linz",0.1,58.5,7.8,11,1026.7,1.1,14.1,1.7,2.2,5.5,25,NA,NA,NA,NA,NA,57.5045,25
"1324",2019-09-21,"AT","Salzburg",0.1,78.7,12.8,13,1021,1.6,12,5.5,2,7,NA,NA,NA,NA,NA,NA,54.1112,13
"1325",2019-09-21,"AT","Vienna",0.1,56.3,7.8,11,1023.5,1.1,13.1,6,6.7,4.5,25,NA,NA,NA,NA,NA,56.1481,25
"1326",2019-09-22,"AT","Graz",0.1,75.5,6.9,14,1017,0.6,12.5,3,0.7,7,NA,NA,NA,NA,NA,NA,54.9655,14
"1327",2019-09-22,"AT","Innsbruck",0.1,54,6.9,10,1013,0.6,15.4,15,5.7,9.5,NA,NA,NA,NA,NA,NA,59.26,10
"1328",2019-09-22,"AT","Linz",0.1,66,10.1,12,1018.7,1.1,16.2,1,0.7,6.5,34,NA,NA,NA,NA,NA,60.548,34
"1329",2019-09-22,"AT","Salzburg",0.1,81.2,12.4,15,1013.2,1.6,14,3.2,1.5,11,NA,NA,NA,NA,NA,NA,57.2752,15
"1330",2019-09-22,"AT","Vienna",0.1,52.1,4.2,12,1014.7,4.6,15.5,6.5,4.8,5,30,NA,NA,NA,NA,NA,59.3731,30
"1331",2019-09-23,"AT","Graz",0.1,77.8,8.7,16,1012.3,1.1,14.4,2,0.7,11.5,NA,NA,NA,NA,NA,NA,57.92,16
"1332",2019-09-23,"AT","Innsbruck",0.1,90,16.5,11,1014.9,0.6,9.4,7,2,10.5,NA,NA,NA,NA,NA,NA,49.42,16.5
"1333",2019-09-23,"AT","Linz",0.1,83,12.8,14,1018.9,1.1,13.3,2.2,1.2,11.5,46,NA,NA,NA,NA,NA,56.127,46
"1334",2019-09-23,"AT","Salzburg",0.1,87,18.3,8,1016.5,1.6,13,4.4,1.5,10.5,NA,NA,NA,NA,NA,NA,55.582,18.3
"1335",2019-09-23,"AT","Vienna",0.1,67.4,7.8,14,1012.3,1.1,16.2,2.1,2.5,11,42,NA,NA,NA,NA,NA,60.5732,42
"1336",2019-09-24,"AT","Graz",0.1,79.1,8.3,12,1012.6,0.6,15.5,1.7,1.2,12,NA,NA,NA,NA,NA,NA,59.6701,12
"1337",2019-09-24,"AT","Innsbruck",0.1,86.2,9.2,10,1014.5,NA,11.3,1.2,1,11,NA,NA,NA,99,NA,NA,52.7678,10
"1338",2019-09-24,"AT","Linz",0.1,86,9.2,13,1020.1,2.1,13.6,1.7,1.2,12.5,42,NA,NA,NA,NA,NA,56.592,42
"1339",2019-09-24,"AT","Salzburg",0.1,87,13.3,10,1014.5,1.6,13.1,3.8,2.8,12,NA,NA,NA,NA,NA,NA,55.749,13.3
"1340",2019-09-24,"AT","Vienna",0.1,73,6.9,16,1012.6,1.1,16.6,4.8,2.5,12,46,NA,NA,NA,NA,NA,61.286,46
"1341",2019-09-25,"AT","Graz",0.1,85.3,9.2,11,1011.1,0.6,13.7,1,0.7,12,NA,NA,NA,0.4,NA,NA,56.7629,11
"1342",2019-09-25,"AT","Innsbruck",0.1,92.2,7.8,14,1010.9,0.6,10.6,2,1,11.5,NA,NA,NA,99,NA,NA,51.3764,14
"1343",2019-09-25,"AT","Linz",0.1,78,10.6,14,1011.7,1.1,11.2,3,2.7,12,34,NA,NA,NA,NA,NA,52.864,34
"1344",2019-09-25,"AT","Salzburg",0.1,84.5,12.4,12,1012,2.1,13.5,2.6,2.2,11.5,NA,NA,NA,NA,NA,NA,56.4395,12.4
"1345",2019-09-25,"AT","Vienna",0.1,71.7,8.7,10,1009.2,1.1,16.6,2.7,2.3,12,21,NA,NA,NA,NA,NA,61.2574,21
"1346",2019-09-26,"AT","Graz",0.1,82,9.2,9,1014.8,0.6,14.5,1.6,1.2,11,NA,NA,NA,1.2,NA,NA,58.082,9.2
"1347",2019-09-26,"AT","Innsbruck",0.1,91,10.1,14,1015.5,0.6,12,1.5,1,11.5,NA,NA,NA,99,NA,NA,53.816,14
"1348",2019-09-26,"AT","Linz",0.1,81.7,10.6,7,1019.6,1.6,15.2,4,2,12,17,NA,NA,NA,NA,NA,59.2136,17
"1349",2019-09-26,"AT","Salzburg",0.1,95,13.1,8,1019.2,1.6,12.2,1.3,0.5,11.5,NA,NA,NA,NA,NA,NA,54.07,13.1
"1350",2019-09-26,"AT","Vienna",0.1,69.5,6.7,5,1012.9,1.6,15.5,1.4,1.6,10.5,13,NA,NA,NA,NA,NA,59.5645,13
"1351",2019-09-27,"AT","Graz",0.1,75,7.8,12,1016.8,1.1,15.8,2,1,12,NA,NA,NA,NA,NA,NA,60.09,12
"1352",2019-09-27,"AT","Innsbruck",0.1,85.7,8.7,12,1014.7,0.6,13.4,3,1,12,NA,NA,NA,NA,NA,NA,56.263,12
"1353",2019-09-27,"AT","Linz",0.1,75.5,11.9,9,1019.8,1.6,17,1.5,1,14,25,NA,NA,NA,NA,NA,61.963,25
"1354",2019-09-27,"AT","Salzburg",0.1,87,13.3,10,1015.6,1.6,15.6,2.5,2.3,14,NA,NA,NA,NA,NA,NA,59.924,13.3
"1355",2019-09-27,"AT","Vienna",0.1,71,9.9,7,1014.2,1.6,18.3,3,3,12,17,NA,NA,NA,NA,NA,63.809,17
"1356",2019-09-28,"AT","Graz",0.1,87,9.2,10,1018,0.6,14.8,1.3,82,13,NA,NA,NA,99.3,NA,NA,58.588,10
"1357",2019-09-28,"AT","Innsbruck",0.1,90,9.2,11,1016.6,0.6,12.2,3.2,1.2,12,NA,NA,NA,99.5,NA,NA,54.18,11
"1358",2019-09-28,"AT","Linz",0.1,81.7,8.7,7,1021.8,1.1,14.8,1.5,1.2,12,21,NA,NA,NA,NA,NA,58.5668,21
"1359",2019-09-28,"AT","Salzburg",0.1,87,11,8,1019,2.1,14,4.1,2.5,12,NA,NA,NA,NA,NA,NA,57.252,11
"1360",2019-09-28,"AT","Vienna",0.1,82.7,7.8,5,1016.1,1.1,16.5,6,2.8,14,17,NA,NA,NA,NA,NA,61.3367,17
"1361",2019-09-29,"AT","Graz",0.1,85.8,5.5,9,1015.8,0.6,15.5,1.6,1,12.5,NA,NA,NA,99,NA,NA,59.7438,9
"1362",2019-09-29,"AT","Innsbruck",0.1,79,6,10,1013.5,NA,12,4.5,3.3,10,NA,NA,NA,NA,NA,NA,54.104,10
"1363",2019-09-29,"AT","Linz",0.1,77.7,11,10,1011.7,1.6,13.4,1.5,1,11,30,NA,NA,NA,NA,NA,56.343,30
"1364",2019-09-29,"AT","Salzburg",0.1,84.5,9.6,9,1012.5,1.6,15.5,3.5,2,11.5,NA,NA,NA,NA,NA,NA,59.7295,9.6
"1365",2019-09-29,"AT","Vienna",0.1,79.5,6,6,1011.2,1.1,16.5,2.7,3,12,17,NA,NA,NA,NA,NA,61.2695,17
"1366",2019-09-30,"AT","Graz",0.1,66,7.8,12,1009,1.1,16.3,2.8,0.8,10.5,NA,NA,NA,NA,NA,NA,60.694,12
"1367",2019-09-30,"AT","Innsbruck",0.1,73.5,11.5,12,1009.5,0.6,12.2,5.2,2,10,NA,NA,NA,NA,NA,NA,54.543,12
"1368",2019-09-30,"AT","Linz",0.1,62.2,9.6,9,1014,1.6,17,9,6,7.5,17,NA,NA,NA,NA,NA,61.6172,17
"1369",2019-09-30,"AT","Salzburg",0.1,64.5,12.4,10,1012.5,1.6,16.5,10.2,5.1,10.5,NA,NA,NA,NA,NA,NA,60.9545,12.4
"1370",2019-09-30,"AT","Vienna",0.1,48.9,4.2,9,1006.8,1.1,19.9,4.3,2.1,9,13,NA,NA,NA,NA,NA,65.0095,13
"1371",2019-10-01,"AT","Graz",0.1,69.5,7.8,9,1013.3,0.6,16.2,4,1.1,10,NA,NA,NA,NA,NA,NA,60.611,9
"1372",2019-10-01,"AT","Innsbruck",0.1,68.7,8.3,14,1009.6,0.6,14.8,8.2,3.3,8.5,NA,NA,NA,NA,NA,NA,58.5148,14
